country,sub_item,year,currency,VA1,code,VA2,WAGE1
Brazil,"Agriculture, hunting, forestry fishing",1999,real,71856000000,AB,71856000000,10336000000
Brazil,Mining and quarrying,1999,real,13287000000,C,13287000000,2328000000
Brazil,Manufacturing,1999,real,186438000000,D,186438000000,54413000000
Brazil,"Electricity, gas and water supply",1999,real,28888000000,E,28888000000,10518000000
Brazil,Construction,1999,real,81461000000,F,81461000000,10039000000
Brazil,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1999,real,61855000000,GH,61855000000,30862000000
Brazil,"Transport, storage and communications",1999,real,44987000000,I,44987000000,19790000000
Brazil,"Financial intermediation real estate, renting and business activities",1999,real,212126000000,JK,212126000000,52454000000
Brazil,Total Economy,1999,real,911677000000,TOT,911677000000,371501000000
Brazil,"Agriculture, hunting, forestry fishing",2000,real,78258000000,AB,78258000000,11016000000
Brazil,Mining and quarrying,2000,real,25269000000,C,25269000000,3494000000
Brazil,Manufacturing,2000,real,220222000000,D,220222000000,63758000000
Brazil,"Electricity, gas and water supply",2000,real,34071000000,E,34071000000,10460000000
Brazil,Construction,2000,real,88912000000,F,88912000000,11465000000
Brazil,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2000,real,72234000000,GH,72234000000,37535000000
Brazil,"Transport, storage and communications",2000,real,53328000000,I,53328000000,21332000000
Brazil,"Financial intermediation real estate, renting and business activities",2000,real,216858000000,JK,216858000000,55865000000
Brazil,Total Economy,2000,real,1021487000000,TOT,1021487000000,417072000000
Brazil,"Agriculture, hunting, forestry fishing",2001,real,89287000000,AB,89287000000,11338000000
Brazil,Mining and quarrying,2001,real,30538000000,C,30538000000,3300000000
Brazil,Manufacturing,2001,real,240834000000,D,240834000000,64939000000
Brazil,"Electricity, gas and water supply",2001,real,38796000000,E,38796000000,11578000000
Brazil,Construction,2001,real,91006000000,F,91006000000,11775000000
Brazil,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2001,real,79431000000,GH,79431000000,38896000000
Brazil,"Transport, storage and communications",2001,real,57476000000,I,57476000000,23682000000
Brazil,"Financial intermediation real estate, renting and business activities",2001,real,243184000000,JK,243184000000,59974000000
Brazil,Total Economy,2001,real,1118422000000,TOT,1118422000000,444067000000
Brazil,"Agriculture, hunting, forestry fishing",2002,real,104908000000,AB,104908000000,11705000000
Brazil,Mining and quarrying,2002,real,40725000000,C,40725000000,3202000000
Brazil,Manufacturing,2002,real,279907000000,D,279907000000,69148000000
Brazil,"Electricity, gas and water supply",2002,real,43206000000,E,43206000000,13081000000
Brazil,Construction,2002,real,95469000000,F,95469000000,13241000000
Brazil,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2002,real,92190000000,GH,92190000000,42187000000
Brazil,"Transport, storage and communications",2002,real,63483000000,I,63483000000,27917000000
Brazil,"Financial intermediation real estate, renting and business activities",2002,real,283047000000,JK,283047000000,62791000000
Brazil,Total Economy,2002,real,1274477000000,TOT,1274477000000,486457000000
Brazil,"Agriculture, hunting, forestry fishing",2003,real,138191000000,AB,138191000000,14247000000
Brazil,Mining and quarrying,2003,real,54888000000,C,54888000000,3703000000
Brazil,Manufacturing,2003,real,337457000000,D,337457000000,79153000000
Brazil,"Electricity, gas and water supply",2003,real,47594000000,E,47594000000,14229000000
Brazil,Construction,2003,real,100951000000,F,100951000000,12331000000
Brazil,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2003,real,107501000000,GH,107501000000,49740000000
Brazil,"Transport, storage and communications",2003,real,78337000000,I,78337000000,33026000000
Brazil,"Financial intermediation real estate, renting and business activities",2003,real,300493000000,JK,300493000000,70606000000
Brazil,Total Economy,2003,real,1470265000000,TOT,1470265000000,554149000000
Chile,"Agriculture, hunting, forestry fishing",1974,Chilean peso,523000000,AB,523000000,153000000
Chile,Mining and quarrying,1974,Chilean peso,1100000000,C,1100000000,306000000
Chile,Manufacturing,1974,Chilean peso,2718000000,D,2718000000,791000000
Chile,"Electricity, gas and water supply",1974,Chilean peso,104000000,E,104000000,57000000
Chile,Construction,1974,Chilean peso,560000000,F,560000000,240000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1974,Chilean peso,1399000000,GH,1399000000,246000000
Chile,"Transport, storage and communications",1974,Chilean peso,529000000,I,529000000,253000000
Chile,"Financial intermediation real estate, renting and business activities",1974,Chilean peso,819000000,JK,819000000,200000000
Chile,Total Economy,1974,Chilean peso,9093000000,TOT,9095000000,3423000000
Chile,"Agriculture, hunting, forestry fishing",1975,Chilean peso,2333000000,AB,2334000000,685000000
Chile,Mining and quarrying,1975,Chilean peso,3683000000,C,3683000000,1308000000
Chile,Manufacturing,1975,Chilean peso,7187000000,D,7187000000,2886000000
Chile,"Electricity, gas and water supply",1975,Chilean peso,739000000,E,739000000,305000000
Chile,Construction,1975,Chilean peso,1907000000,F,1907000000,786000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1975,Chilean peso,6655000000,GH,6655000000,974000000
Chile,"Transport, storage and communications",1975,Chilean peso,2023000000,I,2023000000,1144000000
Chile,"Financial intermediation real estate, renting and business activities",1975,Chilean peso,5134000000,JK,5134000000,951000000
Chile,Total Economy,1975,Chilean peso,35191000000,TOT,35191000000,13816000000
Chile,"Agriculture, hunting, forestry fishing",1976,Chilean peso,10859000000,AB,10859000000,2514000000
Chile,Mining and quarrying,1976,Chilean peso,13089000000,C,13089000000,4832000000
Chile,Manufacturing,1976,Chilean peso,29934000000,D,29934000000,11365000000
Chile,"Electricity, gas and water supply",1976,Chilean peso,2903000000,E,2903000000,1003000000
Chile,Construction,1976,Chilean peso,5508000000,F,5507000000,2365000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1976,Chilean peso,21209000000,GH,21209000000,3731000000
Chile,"Transport, storage and communications",1976,Chilean peso,6362000000,I,6363000000,3542000000
Chile,"Financial intermediation real estate, renting and business activities",1976,Chilean peso,17385000000,JK,17385000000,3161000000
Chile,Total Economy,1976,Chilean peso,127077000000,TOT,127077000000,49334000000
Chile,"Agriculture, hunting, forestry fishing",1977,Chilean peso,28289000000,AB,28290000000,5983000000
Chile,Mining and quarrying,1977,Chilean peso,23161000000,C,23161000000,9640000000
Chile,Manufacturing,1977,Chilean peso,62574000000,D,62574000000,24176000000
Chile,"Electricity, gas and water supply",1977,Chilean peso,6477000000,E,6477000000,1971000000
Chile,Construction,1977,Chilean peso,11706000000,F,11706000000,5470000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1977,Chilean peso,48807000000,GH,48807000000,9374000000
Chile,"Transport, storage and communications",1977,Chilean peso,15377000000,I,15377000000,8444000000
Chile,"Financial intermediation real estate, renting and business activities",1977,Chilean peso,38529000000,JK,38529000000,7497000000
Chile,Total Economy,1977,Chilean peso,282932000000,TOT,282932000000,113493000000
Chile,"Agriculture, hunting, forestry fishing",1978,Chilean peso,37054000000,AB,37054000000,9752000000
Chile,Mining and quarrying,1978,Chilean peso,36280000000,C,36280000000,15909000000
Chile,Manufacturing,1978,Chilean peso,109175000000,D,109174000000,41463000000
Chile,"Electricity, gas and water supply",1978,Chilean peso,9629000000,E,9630000000,3149000000
Chile,Construction,1978,Chilean peso,20423000000,F,20424000000,9180000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1978,Chilean peso,87913000000,GH,87912000000,17088000000
Chile,"Transport, storage and communications",1978,Chilean peso,26707000000,I,26707000000,13239000000
Chile,"Financial intermediation real estate, renting and business activities",1978,Chilean peso,72372000000,JK,72372000000,13370000000
Chile,Total Economy,1978,Chilean peso,476649000000,TOT,476649000000,187713000000
Chile,"Agriculture, hunting, forestry fishing",1979,Chilean peso,56130000000,AB,56130000000,13907000000
Chile,Mining and quarrying,1979,Chilean peso,75321000000,C,75321000000,22665000000
Chile,Manufacturing,1979,Chilean peso,164020000000,D,164020000000,57435000000
Chile,"Electricity, gas and water supply",1979,Chilean peso,15603000000,E,15602000000,5070000000
Chile,Construction,1979,Chilean peso,33055000000,F,33055000000,15189000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1979,Chilean peso,140718000000,GH,140718000000,29260000000
Chile,"Transport, storage and communications",1979,Chilean peso,39924000000,I,39923000000,18984000000
Chile,"Financial intermediation real estate, renting and business activities",1979,Chilean peso,119272000000,JK,119272000000,20353000000
Chile,Total Economy,1979,Chilean peso,760499000000,TOT,760498000000,278584000000
Chile,"Agriculture, hunting, forestry fishing",1980,Chilean peso,77706000000,AB,77706000000,20071000000
Chile,Mining and quarrying,1980,Chilean peso,91985000000,C,91985000000,31396000000
Chile,Manufacturing,1980,Chilean peso,230510000000,D,230511000000,91068000000
Chile,"Electricity, gas and water supply",1980,Chilean peso,22888000000,E,22888000000,6948000000
Chile,Construction,1980,Chilean peso,55763000000,F,55763000000,25440000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1980,Chilean peso,198002000000,GH,198002000000,46792000000
Chile,"Transport, storage and communications",1980,Chilean peso,54961000000,I,54961000000,26150000000
Chile,"Financial intermediation real estate, renting and business activities",1980,Chilean peso,182079000000,JK,182079000000,33250000000
Chile,Total Economy,1980,Chilean peso,1071617000000,TOT,1071617000000,409816000000
Chile,"Agriculture, hunting, forestry fishing",1981,Chilean peso,83369000000,AB,83369000000,24417000000
Chile,Mining and quarrying,1981,Chilean peso,71403000000,C,71403000000,36213000000
Chile,Manufacturing,1981,Chilean peso,284241000000,D,284241000000,109232000000
Chile,"Electricity, gas and water supply",1981,Chilean peso,28948000000,E,28948000000,8442000000
Chile,Construction,1981,Chilean peso,81836000000,F,81836000000,36475000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1981,Chilean peso,226118000000,GH,226118000000,61333000000
Chile,"Transport, storage and communications",1981,Chilean peso,67612000000,I,67612000000,29395000000
Chile,"Financial intermediation real estate, renting and business activities",1981,Chilean peso,237126000000,JK,237126000000,45036000000
Chile,Total Economy,1981,Chilean peso,1292573000000,TOT,1292573000000,516861000000
Chile,"Agriculture, hunting, forestry fishing",1982,Chilean peso,75633000000,AB,75633000000,25963000000
Chile,Mining and quarrying,1982,Chilean peso,93379000000,C,93379000000,35698000000
Chile,Manufacturing,1982,Chilean peso,233469000000,D,233469000000,88216000000
Chile,"Electricity, gas and water supply",1982,Chilean peso,35511000000,E,35511000000,8793000000
Chile,Construction,1982,Chilean peso,69083000000,F,69083000000,33257000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1982,Chilean peso,170583000000,GH,170583000000,56887000000
Chile,"Transport, storage and communications",1982,Chilean peso,68213000000,I,68213000000,31631000000
Chile,"Financial intermediation real estate, renting and business activities",1982,Chilean peso,257486000000,JK,257486000000,46600000000
Chile,Total Economy,1982,Chilean peso,1226319000000,TOT,1226319000000,509522000000
Chile,"Agriculture, hunting, forestry fishing",1983,Chilean peso,90414000000,AB,90414000000,26768000000
Chile,Mining and quarrying,1983,Chilean peso,158040000000,C,158040000000,45154000000
Chile,Manufacturing,1983,Chilean peso,320484000000,D,320484000000,120365000000
Chile,"Electricity, gas and water supply",1983,Chilean peso,44613000000,E,44613000000,10444000000
Chile,Construction,1983,Chilean peso,69161000000,F,69161000000,32996000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1983,Chilean peso,234334000000,GH,234334000000,62612000000
Chile,"Transport, storage and communications",1983,Chilean peso,84508000000,I,84508000000,34634000000
Chile,"Financial intermediation real estate, renting and business activities",1983,Chilean peso,244590000000,JK,244590000000,49383000000
Chile,Total Economy,1983,Chilean peso,1495065000000,TOT,1495065000000,588215000000
Chile,"Agriculture, hunting, forestry fishing",1984,Chilean peso,135976000000,AB,135976000000,34757000000
Chile,Mining and quarrying,1984,Chilean peso,159713000000,C,159713000000,52697000000
Chile,Manufacturing,1984,Chilean peso,436825000000,D,436825000000,145779000000
Chile,"Electricity, gas and water supply",1984,Chilean peso,53710000000,E,53710000000,12494000000
Chile,Construction,1984,Chilean peso,79779000000,F,79779000000,37976000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1984,Chilean peso,280773000000,GH,280773000000,75186000000
Chile,"Transport, storage and communications",1984,Chilean peso,107321000000,I,107321000000,35424000000
Chile,"Financial intermediation real estate, renting and business activities",1984,Chilean peso,261058000000,JK,261058000000,60231000000
Chile,Total Economy,1984,Chilean peso,1803730000000,TOT,1803731000000,695076000000
Chile,"Agriculture, hunting, forestry fishing",1985,Chilean peso,204754000000,AB,204754000000,45689000000
Chile,Mining and quarrying,1985,Chilean peso,281470000000,C,281470000000,74261000000
Chile,Manufacturing,1985,Chilean peso,601649000000,D,601649000000,192501000000
Chile,"Electricity, gas and water supply",1985,Chilean peso,80778000000,E,80778000000,17642000000
Chile,Construction,1985,Chilean peso,112932000000,F,112932000000,49363000000
Chile,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1985,Chilean peso,441374000000,GH,441374000000,93802000000
Chile,"Transport, storage and communications",1985,Chilean peso,149061000000,I,149061000000,48233000000
Chile,"Financial intermediation real estate, renting and business activities",1985,Chilean peso,418080000000,JK,418080000000,80624000000
Chile,Total Economy,1985,Chilean peso,2656817000000,TOT,2656817000000,904947000000
Chile,Total Economy,1986,Chilean peso,3268418000000,TOT,3268418000000,1162533000000
